025205
495657
006718
541120
547593
034041
402363
046839
473650
412791
078219
051412
014843
575652
046838
057584
051452
026486
078328
445379
030435
034193
019813
019813
021220
040756
576882
078329
547592
000948
532657
517943
028474
000597136
024023
034890
110414
035342
510889
053486
508862
004482
040345
080149
571782
121407
042881
050175
015056
015655
051246
022032
053036
025968
041507
525396
029350
015057
015058
040217
032668
468114
548651
054919
483839
029790
477694
511295
035476
520611
093973
404910
120227
002462
552398
027012
087667
067940
014218
070055
035834
034559
053745
038890
066841
014211
486182
570603
100420
471358
110093
440850
541132
018566
014024
038372
035354
484217
533342
425784
059650
010914
004762
509872
016403
085911
085911
009407
034889
028519
038639
000925
015073
015073
522525
049584
049584
523155
036990
017821
029216
085470
121228
023785
017822
054916
025225
025257
000073738
056902
552400
406304
511621
511621
051247
073955
047719
027384
109834
028405
050590
019499
022960
524315
051290
524063
018855
549241
036685
041525
061844
015101
016392
520945
013279
028451
027309
023035
482492
497286
557505
509288
434003
494914
061843
503867
000590771
019132
019133
503868
091768
091768
529617
047368
117220
042055
067509
033643
035987
473484
584509
008745
090942
583074
459179
459179
099977
053487
117304
083064
007210
065250
099018
487850
068589
040143
020627
024836
016583
041594
075773
012606
012606
013733
000592885
017518
035724
033999
580598
546607
471843
475093
060556
483321
100101
111855
010643
054923
046305
017503
047249
035986
521871
077646
015123
107882
553817
003001
021219
038954
015124
031255
015127
015127
029126
041014
046962
035016
042309
496492
044587
042552
000082
000082
000111
000111
081939
063261
064882
000166
096064
058956
106812
000244
000255
000266
000336
016601
