Expanded pancreatic proteins
Q8IWG1
Q8N8B7
Q9UHR4
Q9NNZ6
Q92503
Q9H5I1
Q9BQ04
Q00887
Q9NP84
P61586
Q04609
H3BQW9
P49184
Q04828
Q8WXA3
Q8N2K1
Q8NCW0
Q96KN2
Q9Y6I8
Q6DD87
Q9P2B4
Q9P2X3
Q9C0F1
Q15637
P35226
Q8TC26
Q7Z402
O95260
P0DMR2
Q8NCM2
Q86V97
P10301
Q9HD64
Q96MV1
Q7Z5L9
P16333
P04080
Q7L190
Q6YFQ2
Q99814
Q8TBY9
Q9HB03
P47890
O00590
P23946
Q96EN8
P08174
O60879
O14669
Q86TG7
P31949
Q8N594
Q7Z4T9
P31944
P11684
A6NEN9
P27338
Q9H1X3
Q8NA72
Q9Y241
Q9UL26
Q96MW7
P37231
Q96IV6
Q6EMK4
P02538
Q12836
Q12979
Q96DU9
Q969R8
Q9H5Q4
Q8N137
A6NJ46
Q8N6N3
P05067
Q13308
Q86UT6
Q9HBR0
Q14CX5
P55789
Q8N668
P0C264
Q7Z736
O95997
Q9NY46
Q496F6
Q8NGM1
Q9Y6N1
Q3LXA3
Q8IXZ3
P08100
Q6PXP3
Q9HBF4
Q9NTJ4
Q8IWB1
Q5TAB7
O14497
Q9H4G1
Q8NGT5
Q9UDY4
Q969T9
Q9BZM5
Q92925
Q6UY09
Q9H1Z4
P56177
Q8N9Z0
Q9H0R1
Q6PIL6
Q9H2G4
Q5EB52
Q9NQX7
Q8WV74
Q99983
P43686
Q05586
A6NC51
Q86UW7
Q15370
P12104
Q86UE6
P03891
Q96EH3
P20930
Q9C0D0
Q9NVE5
Q6YHK3
Q14957
P34741
Q9BUV0
O95255
Q9UKK9
Q01524
Q15049
P00480
Q9H6I2
Q8NEG5
Q9NS68
Q9Y6I9
A6NJI1
Q96IR2
Q8N0Y7
Q5VTH2
Q12983
P62633
Q96BQ3
Q8TDU9
Q96RP7
P04062
Q8N3I7
Q63HK5
Q9H8Y5
Q9BSE5
Q5VT98
P00326
Q9Y2U8
Q9NVS2
Q9Y5U8
Q6P0N0
P26010
Q9UHF5
Q86YW9
Q9BQE3
Q8WUU4
O60381
Q8N4S7
O43396
Q96CM3
Q8N6N6
B4E1Z4
Q08554
Q8TE12
P29317
A6NNL5
Q13111
Q16650
Q99932
Q6IPT4
Q9UKA1
Q6GTX8
P41227
Q9H079
Q9Y3C0
Q02246
Q96QA6
O75191
Q96QV6
O00628
Q92835
Q99714
Q9Y3A2
Q7L5A8
Q99735
Q96BF3
O75333
Q8IWT6
P61158
P41217
Q8NEZ5
Q14696
Q86TL2
P00540
Q9C0K3
P19429
Q9NUD5
Q15542
B5MCN3
Q8NFI3
P07359
P12532
Q08AE8
Q8N6N2
Q9BQY9
Q14681
Q96LW9
Q16612
P20591
Q93008
Q8WV07
Q9NP61
P50120
Q96EY7
Q5UCC4
Q8IYA6
Q9HBI1
Q9P2B7
P42680
Q9H799
Q7Z4W1
Q96KN4
P54845
Q15973
Q70EL1
Q9Y236
Q06432
Q96PQ7
O60513
O60741
B2RXH2
Q8TDW5
Q16667
O95070
O60636
Q96B96
Q02094
Q8TDC3
P0C862
Q9ULW2
A1L188
P22352
A0A0A6YYK5
Q14973
Q8WUB8
O60506
Q9H832
Q96DR7
Q9HCD6
P49589
Q9UBM4
P54802
Q9BR09
O95665
Q3V6T2
P27540
A0PJW6
Q9UJ78
P37108
P63173
Q96P68
P02741
Q3LI58
O75038
Q8WXH2
Q6VAB6
Q6PIS1
Q13324
Q96KD3
Q9UJC3
P02462
Q9P031
A6NIY4
Q9UKD2
Q8IWF2
Q8NH21
O95164
Q96HV5
F5GYI3
Q76I76
Q969W9
O00116
Q07617
Q9Y2M5
Q86UL3
Q9NQ92
Q96FL8
O43824
O00230
Q6ZQY2
Q9BWN1
P18545
P0CI26
Q68DV7
A6NFD8
A6NLU5
Q8N2H9
Q9NSV4
P11912
Q96RP8
P17947
P51911
Q14691
O43820
O43257
P54368
Q9ULX7
Q7Z3D4
Q9BXB1
Q9NX04
Q8NGQ5
A0A087X179
Q8TF74
Q8TB96
Q92611
P50135
Q8N6Q3
Q9Y2B5
Q9NZM4
O15353
P01375
Q8NF91
Q4LDR2
Q8N461
P15882
Q8TB73
Q9BXQ6
P62851
Q9NWU2
Q9BYC9
O95644
P62328
P25089
P37287
P20020
Q7L099
O14668
Q53FA7
Q9Y259
Q9HB19
Q9NZN3
Q9ULD0
Q14019
O43435
Q8NET1
Q13427
Q9H0U4
Q92698
Q13085
Q9Y6I3
Q68CQ4
Q8N1Q8
Q9Y2D2
P78358
Q9H3Z7
O95749
Q96CD2
Q6ICI0
Q86XP0
Q96PY6
Q8NFN8
Q9UK33
Q9BVQ7
Q9Y2W6
Q96EM0
Q5SGD2
Q9HCE5
P51161
P17275
A0A0A0MSU8
P13631
Q9NVV4
P35590
Q9P2P6
Q14257
Q9H2F3
Q99871
Q8NFP9
Q14934
Q5T2T1
Q7L2R6
Q7Z7B0
Q86YW5
Q8N6H7
Q96KE9
Q6PJE2
Q8N3F8
Q8N4L2
Q7Z7G0
Q49A26
O43623
Q8WYL5
Q13885
Q92930
Q96PC3
P22466
Q6P1N0
Q99819
Q03013
P81172
Q96GW7
P63000
Q8NBM4
P0CJ68
Q14807
Q8IUA7
Q9H089
Q9ULH1
Q9Y5F9
Q969F0
Q14CN2
Q9Y366
P60174
P52655
Q9H609
O95886
Q53S33
A6NGG8
Q8N6G2
Q9HBK9
P56373
O95704
P0CG30
Q9BQE9
Q13017
P54198
Q8NCX0
P53007
P12931
Q6NT46
P40227
Q6UXB1
Q8WWQ0
Q01085
Q3C1V0
Q96P20
Q8NGL6
O43526
Q9UKT8
P08727
Q9P2G3
Q96AP0
Q6AI39
Q9H3Q3
P62424
Q9Y5E1
Q9H1Z9
Q16825
Q9BY08
Q86SI9
Q96JY0
Q96KN8
P24864
Q96EY8
O14830
Q5TCS8
P01762
O95837
Q9NR22
P19838
Q9UJU2
O75807
H3BQD8
Q9UMS4
Q8N0Y2
Q6UX27
Q9H1K1
A5YKK6
Q8NB46
P55265
Q6UWN5
P42263
Q6MZM9
Q06203
Q99572
Q9UMS6
Q13601
Q8N9B5
Q9BSQ5
Q6XYB7
Q96GR4
Q8N4F7
Q96AT1
Q10471
Q96LB9
P99999
Q96KF2
Q9H0M4
Q8NHU6
Q8N423
P0C024
Q14694
O76050
Q9BWV2
Q8IU57
Q9UL62
B1A4G9
P55884
A0A087X089
P45983
Q9H9F9
O00481
Q9UNE0
Q8IZY5
Q6Q8B3
Q9BXS9
O60476
A6NCC3
Q9NS75
Q92764
Q8TC92
P50238
O75325
Q9HC07
Q9GZS9
P32519
Q8WZ04
O75570
Q2M385
Q9Y343
Q8WWR8
Q8N3F0
P11509
Q96BK5
H0YL77
P05408
P49356
Q8IVU9
O95206
Q8WZ33
Q6ZTQ3
P62834
Q96BD0
A6NDP7
Q9UJW8
Q9UHY7
F8VUJ3
P57740
Q6ZR62
Q5W0Z9
Q96A58
Q9H0R4
O94822
Q5VSG8
O96017
Q9UBX1
P13987
P12318
Q8WXX0
Q9H467
Q6NUQ1
P48307
Q16527
Q96HI0
Q58EX7
Q5BKY9
Q6IMN6
Q13610
Q0P6D2
Q8NCH0
Q3LI83
Q8TAP8
Q7Z2X7
Q8IUR6
P14555
A6NK53
Q96AX2
Q9NR48
P15408
O60733
G3V0H7
Q93070
Q5VT99
Q93015
Q9BV20
Q9UBJ2
O95800
Q9Y6A1
O15391
O95169
Q8TAE8
P36639
Q03395
Q8N4T4
O43521
Q96KJ9
Q6UB98
Q9H9A7
Q8N111
Q6NS38
Q92826
P13489
Q9H628
P61764
Q9UPV7
Q7L5D6
P54707
Q9P0U4
Q8N4A0
Q68CZ2
Q7Z6V5
Q8TDS5
Q53SZ7
Q9BZM6
Q16832
A6NG13
O75330
P19013
Q6P3X8
Q6V9R5
Q16891
P13984
Q96NL0
Q6ZNC8
Q6P4E1
Q4ZHG4
Q8N8L6
O00300
Q969F9
P24394
Q93091
Q8NCQ7
O94856
Q9H410
Q9NWQ8
Q9UMR5
Q96IK0
Q9ULX3
Q6ZP80
O00624
P55210
Q8NCK7
Q9H8W5
A5D6W6
Q4G1C9
A6NLW8
P49959
Q9NZJ7
Q502W7
Q16581
O75558
Q14849
Q8NCJ5
Q8WXK1
Q02252
Q7Z624
Q495B1
Q96MS0
O15155
Q6P589
Q13530
O95069
Q9H9P5
Q7Z7M1
Q9Y6Y1
P22794
Q8N5M1
Q9UDW3
P17661
Q8TC59
P28039
Q96P69
Q9Y2V3
Q96T83
P0DN37
Q8NDX1
P16930
Q969L4
Q8IZM9
Q92819
Q01850
P35070
P10589
Q9NRX4
P49005
P50221
Q13477
Q9BTP7
Q6UWF7
Q99743
Q9UK00
Q13488
P54289
Q5TKA1
O00631
Q9Y4D2
Q5H8A3
Q14651
Q6L8H4
O95970
Q8TF47
Q9BRQ0
Q9NPC7
Q6EKJ0
O95202
Q147U1
Q8NBI6
Q6P387
Q8NG92
P0C875
Q8WU79
Q9UI32
Q969S8
Q9UKK6
Q8IW00
Q96BF6
P62314
P01562
Q9NZH7
Q05932
Q96NI8
A8MV24
P78396
O95711
P51674
Q9NUE0
Q6UX73
Q99500
Q7Z5D8
Q15916
O43186
Q8WXS4
Q8WW12
Q9UGM6
A0A494C0M2
Q8WXE0
O14977
P12814
Q5SRI9
P49747
P01920
Q9BV57
Q9NUQ7
P13994
P07320
Q9H1I8
P41181
Q96DD0
Q9NUL7
Q9ULU8
Q14191
Q9BQB6
Q9H497
Q9BYV1
Q9NR31
P55056
Q8TDT2
Q92521
Q96NA8
Q5HYM0
Q92570
P62987
H0Y8J7
Q86V85
Q8N5U1
Q96N23
Q9H3R1
Q99598
Q86X83
Q30KP8
Q9BW71
O60307
Q99715
P16035
P08621
O94887
Q9Y397
Q14627
O75425
Q8NDM7
Q8NA31
A0A087WXI2
P51878
Q10469
Q96JL9
Q8N130
Q5T230
Q68DA7
O43502
Q8N7H5
Q8NEY8
Q8IV45
Q5TBB1
Q9H207
Q15181
P17544
P49790
A6NL26
Q2M3C6
Q7RTX0
Q8TCG5
Q13253
O00273
Q9Y5J7
P07477
Q96PQ1
Q9NSC7
Q9Y696
Q8N3K9
Q5SWL7
Q8IYB1
P30550
P10599
Q9H4I2
A8MVS5
Q8WWM1
Q6P179
Q99469
Q92737
P48775
O60928
Q6DHY5
Q5R3F8
Q0GE19
Q96EK5
Q9Y2X7
Q96A29
Q14142
Q13352
Q8N9L9
Q9NUJ1
E9PDY4
Q6ZVD8
A8MVW5
P30084
O95825
Q6NSJ5
Q8NGQ3
P16157
Q16829
Q7Z5B4
Q8N5Z5
Q8WXD9
Q9BRL6
Q2M3M2
Q5TID7
Q5W0V3
O60942
Q6ZS30
Q9Y2L8
Q96JC1
Q9BV99
Q9UHI7
Q9H4A5
Q9UBU9
Q14376
Q99567
Q3MJ62
P09455
Q9NWV4
O43914
P01138
P15170
Q8N998
O15305
Q10570
Q86UG4
Q9NP59
Q8IWY9
Q08495
P51808
Q9BT22
Q13033
Q96JA3
Q6ZN57
P51956
Q6AI08
Q9BX95
H7C350
Q8IZD6
Q9P2J8
Q8TAT2
Q96KA5
Q9C037
Q15835
P78337
P59544
A0A0A6YYL0
Q9H756
Q6P2E9
Q9NQ33
O14543
O60282
Q01415
Q9UJY4
Q9H3S4
O14756
Q8IUQ0
P80297
P21695
P54296
P03923
P35914
Q9NQX0
Q8NEQ6
O00519
P60321
Q6ZMV7
J3QKM9
Q9Y2E5
Q9BYU5
O00338
Q9GZN2
P21918
P15259
Q92541
Q86UW1
O43414
Q6UXY1
P23528
Q8IWT0
Q96T17
Q7L8C5
Q504Y2
Q13349
Q16629
Q9GZQ4
Q9NPC3
O00295
P52747
Q12846
Q9HCM4
Q8TC12
O95067
P00846
Q504Y3
Q9NPG2
Q9C0A6
Q96ST8
Q9NYX4
Q9NVP2
Q6UWL2
O43826
Q8NHG8
Q8NFJ8
Q8WUQ7
Q9UL17
P29590
Q96I13
Q5W5W9
P20718
Q76B58
Q96T51
O75689
O00421
O43818
Q8NHV4
Q5VTL8
Q9Y2S2
P10163
Q9ULV4
Q3KQU3
Q8WY41
Q14449
Q14139
Q6NVU6
Q9UBF6
Q96Q80
Q96L58
Q9NPG3
Q00889
Q03518
P02679
P30926
P20702
A6NH11
P62847
Q96A08
Q8IVL8
Q66LE6
Q6Y1H2
P29279
Q96I51
Q9H6J7
Q6UWR7
Q8TE77
Q9HC77
Q9H8M1
Q9BRJ2
Q96G28
P78317
P0C8F1
Q13011
Q8TCT8
Q9NXW2
Q03111
Q96EU6
Q9NRN7
Q9Y467
P28358
Q9P298
P20645
O95221
Q92633
Q7RTP0
H0Y858
Q13637
Q6P1K8
Q9H246
Q9NUQ2
O75880
Q9BW61
P78411
Q9Y3B7
O43719
Q04323
Q9Y2T1
Q8TC94
Q8IUX4
Q9H0U9
Q8NCN2
Q8IVB5
P23352
Q9H6F5
Q9NZT2
O95025
Q14156
Q69YZ2
Q9BS86
Q96SE7
Q6P280
Q9UKF2
Q969W8
Q6UX01
Q16322
Q86TY3
Q9NY12
P04350
Q8IU60
Q9BYD9
Q96RR4
Q8WX77
Q9Y694
Q8TD17
Q8NGZ2
Q9H8H3
Q86UW2
Q9Y639
Q8NB14
Q86XU0
P32189
Q9HC56
Q5T1C6
Q9UKB1
P12018
Q86YD5
P05386
Q9UK73
Q9GZN4
Q9NS71
Q92629
Q8IVB4
Q9NWD9
Q9UN88
Q8IWW6
O14901
P51787
P22309
Q7L4S7
Q9HCE6
Q8IUR0
Q9H1J7
Q6PB30
Q24JQ0
Q96LK0
Q9Y5Y4
Q92934
P02746
Q9UNK9
Q5SXM1
Q9NSE4
Q6ZPD9
Q9UJK0
O43246
Q96HM7
P51686
O75185
Q16540
O14798
Q9UNG2
Q9BXT2
Q09161
O43309
O95670
P60510
P21397
Q9NVW2
Q9NQV7
Q86TW2
A4GXA9
A8K8V0
P51149
F8W1W9
P55809
P84095
Q9Y3I1
P35408
P56704
Q9BRP7
O75526
Q9Y576
Q9BSH3
P59044
Q96B77
Q8IYN2
Q9HBA0
A6NCE7
P31371
Q9Y4I5
H3BLT4
P05166
Q9UMY4
A8MUZ8
P49411
O94763
A6NE82
Q92597
Q6MZW2
P35612
I3L0I5
A6NGY1
Q9NVM6
Q9BZL4
K7ERJ3
A6NM10
Q7L1V2
Q16633
O43868
E9PCK9
Q6UVY6
Q8N3X6
Q99626
P26842
Q06828
Q86UU5
P78346
A5YM72
Q5SRH9
O96011
P36508
P12235
Q9NT22
O43745
Q8IXR9
Q8IZ83
Q96H15
P35240
Q8N568
E7EVW1
A0A096LP39
P54652
P0DP58
O43474
A0A0A6YYL4
Q96EC8
Q9BW30
Q3LI73
P83916
Q9Y3Q8
Q13257
O15552
Q8N0X7
Q7Z412
Q5XKE5
Q6PIW4
O43900
Q56VL3
B4E2M5
O43278
Q7Z2G1
P10720
P52746
Q7Z444
P47756
A6NM11
O95294
A6NC57
Q96C36
P11487
Q701N4
P13866
Q9NQZ5
Q75T13
O60218
Q8NAG6
Q8NEY1
Q9BYN8
P30837
Q9Y6I7
Q8N0W3
Q9UJ83
Q9BXS5
Q7L5Y9
Q9HAW9
Q8IVC4
A0PJX2
Q8NET6
O75600
Q6UXZ4
Q9UBL6
P11047
Q92674
P04085
Q9Y2S6
Q9NX01
P50607
Q96IM9
Q9UH92
Q8TBE3
O60809
Q6UXL0
O15432
Q14520
Q8WTX7
Q9BT49
Q9P2X0
Q9BVI4
P46695
P09488
Q7Z6K5
Q8TE60
Q15528
Q13794
O95163
O94808
Q96R67
P15172
O43280
Q5TZA2
Q8N0X2
A6NLJ0
Q99848
Q15418
P62491
Q9P0P0
Q8N4U5
Q5VV43
Q16566
Q14582
Q14141
Q86W26
O75170
Q7L4I2
Q9P2S5
Q9Y3C6
Q1MSJ5
Q92765
Q9NZM3
Q6P461
Q7RTU1
Q96SW2
O60841
Q86VI1
O15488
Q9HC78
A6NCS6
Q6PEY1
Q8WWB3
Q9BZ76
P42356
Q9H999
P54219
Q9H0C8
Q6ZU64
Q9Y4U1
Q6UXH0
Q03923
P52738
Q8TAB5
O75891
Q9Y4P1
Q8N8M0
Q2TBA0
Q9BSF8
Q96PY5
Q8WUZ0
Q8WWZ1
Q9NWU1
O75964
Q8TBP0
Q9Y221
Q6PIY2
Q13112
Q8WVP5
A6NCW7
Q8N3D4
O14843
P16473
Q5H913
Q96C11
P03999
Q96P50
B7ZAQ6
P98169
P55287
P35346
P58166
P20336
P10082
Q9NVH6
Q969Y2
Q2M329
Q92781
P20594
Q9NTI5
Q01082
Q9NVK5
Q8WXR4
Q69YU3
A0A0A0MSP3
Q9BQD3
A8MV23
Q03169
Q99643
O14522
Q92854
P30939
Q5T215
O95377
Q9HCU4
Q27J81
O15130
Q9H0X4
P82251
Q68DD2
Q15726
Q9UHX3
Q8WWZ7
Q8IVL6
P35318
Q3B7J2
Q8NG80
A6NFQ7
Q9Y2H8
O94769
Q9BQS7
P07098
P04818
Q00266
A6NMK7
P02585
Q8NC56
P06126
P32856
O95372
Q8IXM3
Q8N8C0
P62993
O43300
Q8NA03
Q6ZSY5
O00115
P45984
Q99417
F8WFD2
Q92979
Q9H4I0
A6NI15
Q96F81
Q8NG08
Q8WVM8
A6NK75
P47888
Q8NGJ9
Q8WZ64
Q9H9L3
Q05639
Q9NTW7
P46089
Q9NYF0
Q9H0C1
P17813
Q7Z403
Q96L42
Q8N554
O75781
Q9UL63
Q6IAA8
P53611
O75143
P41223
Q8TAC9
Q00973
Q8N6T3
Q6ISS4
Q9NQX6
Q9BZE0
O60829
Q8WWI1
Q9H6D3
Q1A5X6
Q96T53
Q9ULD6
Q96JC4
P58505
Q96K49
Q9H9J2
Q6ZNC4
P23280
Q06730
Q3YEC7
Q13164
Q96PR1
Q8TCF1
P22105
Q86VZ5
Q9UL54
Q9NYD6
Q9NWW0
E9PQR5
Q15042
P33992
O60516
Q9BY11
Q9UHK6
Q6P988
A6NFY4
P50458
D6RBQ6
Q8IXQ4
P50542
Q9BUT9
O95935
Q9UKI3
O75489
Q9UF33
O95672
Q15772
Q96IG2
Q9P0M9
A6NGB7
Q9UKR8
Q9HC23
Q86WI3
Q13461
Q13683
Q9BQQ7
Q3B726
Q14028
Q53GL0
Q9NPB6
Q92622
Q14678
Q9P2U8
P48052
P29376
Q9P275
Q6N021
P12259
O75077
Q9Y3B9
P55061
Q9NYU1
P10644
P49441
Q8NC60
P0CK96
Q9H1K6
Q8IXA5
Q96SB8
Q9NRU3
P59543
Q9H4K1
P62952
Q6ZV29
Q8WVL7
P35251
P60328
Q9UHV7
Q9H2A2
P42684
O15067
Q96PH6
Q86YL5
Q9UM01
Q15800
Q8N148
P16422
Q86TI4
Q6UX15
Q9Y4R7
Q9C056
A6NNT2
Q8IXH6
P0CG13
O14813
Q16520
Q9UIL8
Q15493
Q5T2N8
Q8IZJ1
Q9H1H1
Q96HE9
Q9NZB2
Q9Y6T7
P17483
P55107
P20073
Q13671
E5RHQ5
Q9UBF8
Q8TDL5
Q9NX58
Q8N1E2
Q04721
Q8N4E4
Q8NBM8
Q9GZP0
Q96M91
Q15398
Q6ZQQ6
Q5JTB6
Q86UD5
Q9NRP2
O43609
O94953
Q9Y5X2
P62256
Q495T6
Q92847
Q8TF65
Q9Y2R9
P63302
P24387
D6RF30
Q8NC44
Q9H9H4
Q96JP5
Q9BVN2
P15374
Q9P283
Q76M96
Q6L9T8
Q9Y3Q0
Q5T681
Q8NEJ0
P21912
P32249
Q8N490
Q8WX39
Q9C0I3
Q9Y5S1
Q9Y3D6
Q9GZK4
Q70EL3
Q9BYQ7
P09960
P22087
P35663
Q07955
Q9NZQ8
Q9HD33
Q5T5N4
P59542
Q9H939
Q8IUC0
Q9UJ70
H0YBK7
Q69YU5
Q96CW9
O94983
P35326
O75116
P01568
Q9BTV4
Q8NFF2
Q99592
Q5VYY1
Q7L5A3
Q9C099
O14893
Q7Z2D5
P62495
Q8TCU6
Q15836
Q02763
P46782
P55769
Q6P1M3
Q5T4B2
Q8N8D7
O00165
Q8IWE4
Q9BRR3
Q6PIU1
Q8N614
A1IGU5
P16383
Q13268
Q6NXT2
Q9HCP6
Q8N801
P98182
Q01094
Q9H3R0
P0DI81
P56945
Q5GLZ8
Q8N878
O95671
Q9BWW7
Q9NPG4
Q3KR16
Q8N5R6
Q96F05
Q8TDY4
Q6ZUT6
Q9ULB5
A0A096LNW5
Q9UPV9
Q6UX34
Q9UJM3
Q96KX1
Q8IYI6
Q9BZJ3
P53004
Q9UBX8
Q92636
Q9ULK4
H7C153
Q8IYT1
O60609
Q9ULM0
Q16719
Q03936
Q8NBP5
Q8N0X4
Q8NCA9
Q9C040
P30968
Q8IYS1
P09668
Q6ZT21
P62701
O75940
I3L3R5
Q9UH36
Q9H4G0
P40238
Q9P2I0
Q8TF40
Q8NBZ7
Q9UPY8
P13805
Q9P2U7
Q96MB7
Q9NZD1
Q06190
Q15848
Q9BZV1
P26038
Q86TP1
O15499
A1L162
P85299
Q8TDW4
O60938
Q9Y5E3
Q9NVR0
Q9NP56
Q9UNW1
P0C0P6
Q5VTT5
Q8IXT5
Q02325
Q13435
Q13651
Q9Y4P8
Q86V42
O43345
Q99865
Q9NVC3
Q86UF2
Q8IYB3
Q02548
Q08AF3
Q8NEX5
Q9BZF3
Q1HG43
K7EQZ3
Q8NCD3
Q9BUL8
O94788
Q9BWM7
Q6BDS2
P52798
Q05996
Q14679
Q9Y617
Q8N1G1
Q9H422
P67775
Q9H773
Q96H40
Q8NCA5
A6NCI4
Q96LR9
Q9NZJ6
Q96M32
O43298
Q96PB8
Q8WUJ0
Q9ULP0
Q8N4E7
Q14865
P59901
Q96AN5
P31946
P56182
Q9H095
P60983
Q9UL49
Q96PE1
Q6P1M9
Q5VSY0
Q8IWN7
Q7Z3Z2
O00635
Q9BTT0
Q9NZU5
Q96F44
P51587
P62502
Q86VR2
A6NFC5
Q9NX07
Q02045
Q9NZH5
Q8N5C1
Q96PX6
Q3KP31
Q01726
Q9HBI0
A6NDE8
P42127
P18405
Q5JXA9
Q9HCL3
P16278
Q1RMZ1
Q6SA08
Q8TCV5
P27352
C9JLW8
P32241
Q9Y4W2
Q5JRK9
P56524
Q8IYS4
Q6ZU69
P20036
Q02505
Q86XR2
Q9UN72
Q3MUY2
O75951
Q86SG6
Q9BSF0
Q8TD16
Q96ND0
Q8NEG0
Q13705
P51571
Q9BXS0
P17538
O14836
Q92567
O15539
Q96C45
Q05315
P30876
Q6PID6
Q9BWJ5
Q8WVD3
P18848
Q3SY56
P40879
Q63HM9
Q8N239
Q14330
O15247
B4DX44
Q9HBV2
Q13470
P29401
Q13423
P07864
P15976
Q8N4S9
Q8N960
Q6L9W6
Q6NUJ2
P10244
Q9NZL9
O60675
Q3SXY8
Q8NH69
P27708
O15389
Q8NAU1
Q9BZ81
Q2VYF4
A6NEH6
Q9UD71
O75676
Q9UNW9
P13928
A6NJG2
O60911
Q9H981
O75306
Q8WVF5
P35499
Q8WXF7
O15460
Q9Y4K4
Q6UX04
Q9H8W3
O95819
P47928
Q3ZCM7
Q8NAV1
Q9C0A0
Q9HCJ5
Q9Y570
Q9BUU2
Q9UHB6
Q8N6M3
Q8IUB5
Q9Y5J6
P30281
P0CG48
P51513
Q5T619
Q5W5X9
A6NKP2
Q9NZ56
P26599
Q14232
Q8N1A6
P51888
P22914
Q9GZR2
Q8NFT8
Q96PD7
Q71F23
Q9BZM3
Q9Y3D7
A6NF89
Q9BY15
Q8TEU8
Q4G0G5
Q8N5I3
Q8NEN9
P63172
F2Z333
Q8IYX0
Q3LI70
Q9NYW0
Q9HD89
Q6ZTW0
Q5BKU9
P62253
P08620
Q96NX9
Q96CN7
Q9UJV3
Q13129
Q6WRX3
P0CE71
Q53QW1
Q8NFQ8
Q9H3M7
Q53GD3
