Expanded pancreatic proteins
Q9UN36
O43151
Q86Y38
Q6NXR4
Q711Q0
Q96F81
Q8WWQ8
Q15329
P36382
Q9NRY5
Q6P6C2
Q6NXP0
O75947
Q12798
Q8ND83
Q2NKX9
Q92918
Q5JVX7
P52926
Q9H4B4
Q9NR64
Q8N568
P51970
Q7Z494
Q9H6A9
P41597
Q496Y0
O14815
Q9Y2L9
P01148
Q9NPA8
Q16553
A1L0T0
A6NJ08
Q96SQ9
Q5TCQ9
Q8TF74
Q5T1R4
Q8WVN8
A1YPR0
Q9Y241
P09651
Q96MT8
Q6UWR7
Q14061
Q8IYB4
C9J3V5
Q969W1
Q9Y4X5
Q6X9E4
P05023
Q5SW24
Q5VYV0
Q9UDV6
Q13822
P60842
P63218
O60282
Q8N8K9
Q3T8J9
P51124
Q9NZJ7
Q15003
Q9BQE9
Q03167
H0YHG0
Q9UBI9
O95965
K7ESF4
O75954
Q96L58
Q96K17
A1IGU5
Q9NT62
Q96RJ3
P59095
O14513
Q9BR10
Q569K6
Q6NUJ1
Q96J94
O95989
Q9BW62
Q7Z7J5
P15248
Q9P2K6
Q92791
Q96PM9
Q9H008
Q9NYI0
P51797
Q14194
Q8IU54
A6NKL6
B2RN74
Q9H8N7
Q5SRR4
O76081
O15405
Q5T870
O43908
Q86TN4
Q8TDI0
Q8NG68
Q5T4T6
Q8N6Y2
Q9UH92
P20591
Q6IPR3
Q96S37
O15519
A6NH21
Q9Y5H9
O15381
Q9BSA9
Q9BRQ4
Q96NM4
Q9ULE4
Q01970
O15228
O75251
Q96E29
P20719
Q8WWG1
O43765
A2RRL7
Q8N661
Q96A49
P51580
Q9NWW5
Q9BSH5
P09914
Q8IV01
Q99417
O75348
Q99643
A6NL26
O14593
Q9Y5W8
Q14156
O15529
P14091
Q86X02
O14562
Q6DN12
P10588
Q96JK4
A0A0A0MQY9
Q9H7E9
Q01064
Q969Q0
Q7LDG7
P21815
Q8TDX6
Q9BYR4
Q70JA7
Q8IU99
Q15345
Q7RTU5
P25106
Q5D0E6
P10071
P07814
Q7Z2K6
P22307
Q5VTL8
Q16799
Q96CP2
P50991
Q9Y253
P51571
O60294
P08253
Q12778
Q9BXN1
Q96N64
Q9P2F9
Q6ZW61
Q5H9S7
O43252
O60487
Q13761
Q9BZF1
Q8NB12
H3BQ15
Q9P016
Q9BZ71
P28907
Q8NCH0
Q96G25
P02766
P09488
Q13183
O75631
Q00169
Q9UBL3
P12235
Q6ZR62
P31937
Q9BYG5
Q99640
Q8NA19
O60449
O95059
Q6ZSJ9
P35237
Q8N8Z6
P21291
Q8NGJ1
Q9NQX6
P51857
Q8TD30
Q9BTV5
Q8N752
Q9P031
O95363
P54886
P01008
A3KMH1
Q13478
Q8IZ81
Q5T9C2
Q9H2M3
Q9Y6G3
Q16772
Q8TBE1
Q86YT6
P48449
Q96P20
Q9BXA6
Q96GQ5
Q68CL5
Q99988
O14531
Q8N614
Q9BT73
Q6ZS72
Q86XR7
Q8NH50
P10253
P59780
Q8TD16
A6NFT4
Q05195
Q14118
Q8NGJ4
Q8IUC0
Q15642
Q9BYH8
G3V2F7
Q96T37
P30520
D6RC18
Q9BW72
Q96G75
P0CG30
O75791
Q96PF2
Q96EK2
P12429
P20908
P51788
Q9P0J7
Q5DID0
A0A0A0MS77
Q03113
Q9HAV7
Q5M9Q1
Q8N7U7
Q9Y697
Q86UP8
P35626
Q9BRG2
P05388
P05181
Q9HCE9
O75323
Q9H8M5
O94885
O94823
Q16798
A2A3K4
Q9UHD2
O43609
Q15652
Q14832
P0CG37
P20292
Q13705
Q5GH77
Q92871
Q9NXR7
Q9BWK5
Q9BYF1
Q92526
Q96CG3
P84243
Q6ZN44
Q6UXB1
Q15596
Q08289
P29536
P06493
Q9UHN6
Q9UKL4
Q8NEL0
Q6ZNC4
Q86UW7
Q9BSF0
A5PLN9
Q7RTT9
Q9BS86
Q5SY68
Q12962
P22466
P35268
Q8WWT9
Q8N4L4
Q3LI72
Q5T653
Q8IXZ3
O14874
Q01105
Q8NEG4
Q9UGP8
Q5TC12
Q9HBV2
Q96DN6
Q8NDV3
Q9HBY8
P50548
P78556
Q8N766
Q96GR2
Q6ZWJ1
P62079
O60462
Q8N0X2
P45452
O15119
Q9BSU3
Q6UXN7
Q70CQ2
Q08211
Q765P7
Q9H6B4
Q14257
Q08188
Q9Y4B6
Q9Y6J9
P47902
O43508
Q96KN9
Q6ZRF8
Q9NS28
P60866
Q16825
Q63HQ2
Q9BW92
P11388
Q9UHC3
Q9P2G3
Q96CD0
Q00889
Q96PF1
Q7Z6M4
Q86U38
Q96PE2
Q9NZK7
Q5VXI9
P41220
Q15223
Q96B26
Q9H7F0
P13797
Q99638
Q9BQC3
Q9NPH5
Q8IV77
Q11130
Q92630
Q8N427
Q9NRA2
P10747
Q9H2X0
Q9H0E3
Q9Y4C5
O94811
P51610
Q9Y2N7
Q96FW1
Q5W064
Q00587
Q9Y586
O15442
Q15835
Q9HAU0
Q8NB90
Q8N0W5
P32971
Q9UBB9
P0C7Q2
O60479
Q00722
Q2NL67
Q9NY93
P17014
Q8WX77
Q9H490
Q6ZMI3
Q8IYV9
O14669
P53350
Q96K12
Q96T59
Q8NDA2
Q6ZQX7
Q15699
Q92995
Q9H3S4
P51813
O15061
Q96SL8
Q6ZTA4
O00187
Q9Y666
Q9H3Z4
Q8NFR7
Q86UE8
O00237
Q0VF96
Q9NRP7
A8MZ26
O75330
P58335
P52797
Q68D86
Q9NP08
Q6BCY4
Q08623
A4D1F6
Q7LGA3
O60281
P55017
Q8NA61
Q15327
Q8NFU4
Q2M1P5
Q8NFY9
Q5TA82
P48029
A0A0A6YYL1
P41236
A0PJX4
Q9UKZ9
P13807
Q96SI1
Q9H426
P55769
Q9GZU7
Q9BZ81
A6NIR3
O96014
Q9Y6X6
Q9UL16
Q8IXL7
Q9UKJ1
Q9BQG2
Q00536
Q5VYX0
Q9UHQ4
Q8N239
Q86VE9
Q9BW61
Q3SXR2
Q14872
Q5T1S7
Q8IZF4
Q8NA77
Q6PJI9
Q6UW56
O94813
Q7Z591
Q15853
P83105
Q6W3E5
Q6ZP65
Q2MV58
Q16696
O15243
Q96A37
Q9BVM4
O60259
Q6PG37
Q99741
Q8N1B4
Q4VCS5
Q8N6W0
Q8IUH2
Q27J81
P17661
Q9HD67
Q9BYC5
O00168
O75439
O15145
Q9HCD5
Q13946
Q9ULP0
P29508
Q8N2E2
O60279
Q96PB8
Q9H6P5
P30291
Q1HG44
P21860
Q9H4K7
A6NLC5
A6NNF4
Q9H4L7
P40227
P35346
Q9UNH5
P16104
Q9UDY4
Q8IWF2
O60832
Q9BRS8
Q9Y6K0
Q96SL4
Q9UGR2
Q7L5A8
Q96PE1
Q9NZI7
O95473
Q53EQ6
P02751
Q8N6N2
O15014
Q8IVN3
Q9H3K2
Q8IXW5
P05976
P48167
Q8TE68
Q8N292
P98160
Q8TAA1
O00170
Q9NZL4
P82933
O75373
Q3V5L5
P27658
Q9NQL9
Q8N961
Q9BZ19
Q9BPW4
Q6NXT6
O94888
Q9NSA3
Q8TDS5
Q9BZJ4
P55075
Q8WU90
Q8NHU2
Q8NAM6
Q9UBU6
Q8IVL5
Q9Y6I4
Q6UX65
P26441
Q9UBL0
Q8NHR7
O95907
O95237
Q6NT89
Q969M7
P62068
Q9P127
Q9BUP3
P54922
Q9BXS0
P51805
Q9GZV7
Q9Y2W7
Q16821
Q5U5X0
Q92945
Q9NZD8
Q96RT1
Q96PG8
Q9BYZ2
P01298
O43639
P17181
O95379
P27037
P55795
Q13823
Q5SW79
Q15276
Q96P16
Q04828
Q9BYX2
Q567V2
Q5TCM9
A6NF36
P57078
Q9NYW4
Q9C0G6
P48165
Q96I59
P12814
Q9NTG7
P29373
Q9H9S0
Q04609
Q9Y3B9
Q17RD7
Q8IZS8
P50225
Q9UNN8
Q6PFW1
Q9UHF4
Q6ZNF0
P22415
Q9H0X4
Q9HCR9
Q7Z4S6
Q12946
Q6ZVM7
Q53EL6
A6NF34
O15055
Q9HCN4
Q9BX70
Q8IW70
Q6P2Q9
Q15048
Q15172
Q9BRC7
A2RUH7
Q8WWY6
Q9UQQ1
Q9BQ48
P01350
Q9H223
H0YEC1
Q9BZ23
Q8NA66
Q5TEA3
Q8IUH4
Q8WUM9
P04350
Q6NVV3
Q8N108
P49848
Q8N9H8
Q8NC01
Q92616
P51808
Q9NQL2
Q96NA2
Q9BVL4
Q13113
Q96RT6
Q5VU69
P63252
Q6UX98
Q02156
Q8TC59
P21580
Q7L8L6
O14772
Q7LFL8
P40424
A0A088AWK7
Q9HC62
Q9BUT1
O15498
Q8TCT1
Q07687
P07306
Q9BU70
P09327
A6NFY7
Q6IEG0
Q13057
A6NHQ4
A0A0B4J1T7
P0DMU8
P0C862
P55011
Q8NGC1
P59773
O15460
P35212
Q86Y91
Q9UJY4
P51178
P01241
Q99679
Q9NRS6
A6NFH5
Q8WVX9
Q15811
Q53S58
Q9GZP7
Q15375
P19823
O15403
Q9UPW0
Q8NEM8
Q96HH9
Q7Z5A9
Q6NUQ1
Q6P9B9
Q8IWB9
Q12882
Q86VI4
Q8IZJ1
P09544
Q9NQV6
O95620
Q6B0I6
Q9BYS1
Q9HCB6
Q8NBT0
P78344
Q13402
Q13200
P35125
Q8IYB7
O43791
P08138
Q12931
Q5TAB7
Q08043
Q92949
Q92611
Q8N3A8
Q9BUA6
Q8NBT2
Q16134
P60852
Q96T92
Q86V97
Q6ZV65
Q6AWC2
Q9BTD3
P56559
Q7Z601
Q9BZM2
O15131
Q9H204
Q9C091
Q86WJ1
Q8NDY8
O75044
Q9BY76
Q70Z35
Q6UW63
Q9Y251
Q9H7X7
Q8TB45
Q13049
Q6ZNL6
Q8TDB8
Q9UJ14
Q9BQS8
Q9Y5U4
Q7L7V1
P15153
Q8WU66
Q9NZU7
Q15751
Q96EL3
O43707
Q86VQ1
P09681
P23229
Q14093
Q5H9T9
Q3SXZ7
Q6NS38
P12830
Q86VF2
Q9BYJ9
Q96CB8
A1L3X0
P53801
Q8N159
O95235
Q9H098
O75603
O95626
Q9Y530
P17538
Q5MNZ9
P20585
P04234
P19320
O15296
Q14558
Q96H78
Q9UBP8
Q8IUQ0
Q8NBP0
Q9BYW3
Q9P000
Q9NV29
Q3SYG4
Q9UEW3
Q8N2U9
Q68CQ1
Q9NP99
Q9Y2H5
O14684
Q8IZM9
Q9BX67
Q96S82
P23025
Q9Y239
Q7Z3S7
P56270
Q96C90
Q9BST9
Q5M7Z0
P59827
Q7L4E1
Q93038
O60938
Q9H3Y6
Q9HBW1
Q9NV70
P25685
Q9Y261
Q5MNZ6
Q9C040
P62508
Q9UD57
Q92800
